time,pos1,pos2,vel1,vel2,tau1,tau2
7.902452411535891841e+00,3.141602519340285671e+00,-1.980140027628106967e-05,2.434242066485805503e-05,-4.309880906023415888e-05,0.000000000000000000e+00,1.707260558192439463e-05
7.903452595362184141e+00,3.141602543670273473e+00,-1.984446922445385600e-05,2.430672200925480979e-05,-4.302005593945140623e-05,0.000000000000000000e+00,1.756946476531391217e-05
7.904452779188476441e+00,3.141602567959079106e+00,-1.988744909844258866e-05,2.426002628055385225e-05,-4.292069374754457528e-05,0.000000000000000000e+00,1.806632394870343310e-05
7.905452963014768741e+00,3.141602592195704702e+00,-1.993031928553043572e-05,2.420233356079733002e-05,-4.280072248203903556e-05,0.000000000000000000e+00,1.856318313209295065e-05
7.906453146841061042e+00,3.141602616369150169e+00,-1.997305917300054831e-05,2.413364393202736358e-05,-4.266014214046025147e-05,0.000000000000000000e+00,1.906004231548247158e-05
7.907453330667354230e+00,3.141602640468416308e+00,-2.001564814813611821e-05,2.405395747628600567e-05,-4.249895272033345022e-05,0.000000000000000000e+00,1.955690149887242957e-05
7.908453514493646530e+00,3.141602664482503915e+00,-2.005806559822023895e-05,2.396327427561553263e-05,-4.231715421918437405e-05,0.000000000000000000e+00,2.005376068226195050e-05
7.909453698319938830e+00,3.141602688400412458e+00,-2.010029091053609893e-05,2.386159441205800398e-05,-4.211474663453828405e-05,0.000000000000000000e+00,2.055061986565146805e-05
7.910453882146231130e+00,3.141602712211144066e+00,-2.014230347236685604e-05,2.374891796765554020e-05,-4.189172996392063786e-05,0.000000000000000000e+00,2.104747904904098898e-05
7.911454065972523431e+00,3.141602735903699095e+00,-2.018408267099566482e-05,2.362524502445028889e-05,-4.164810420485681177e-05,0.000000000000000000e+00,2.154433823243050652e-05
7.912454249798815731e+00,3.141602759467077899e+00,-2.022560789370568993e-05,2.349057566448436039e-05,-4.138386935487225663e-05,0.000000000000000000e+00,2.204119741582002745e-05
7.913454433625108031e+00,3.141602782890280388e+00,-2.026685852778008589e-05,2.334490996979988873e-05,-4.109902541149239617e-05,0.000000000000000000e+00,2.253805659920954499e-05
7.914454617451400331e+00,3.141602806162308248e+00,-2.030781396050200722e-05,2.318824802243901135e-05,-4.079357237224263380e-05,0.000000000000000000e+00,2.303491578259906592e-05
7.915454801277692631e+00,3.141602829272161834e+00,-2.034845357915461182e-05,2.302058990444385552e-05,-4.046751023464841359e-05,0.000000000000000000e+00,2.353177496598858346e-05
7.916454985103984932e+00,3.141602852208841945e+00,-2.038875677102105759e-05,2.284193569785654513e-05,-4.012083899623513896e-05,0.000000000000000000e+00,2.402863414937810439e-05
